"K","exclus","semcoh","heldout","residual","bound","lbound","em.its","engine","noise","mean_word_error","uniq","highest_heldout_k"
20,9.52722301564073,-85.936451188539,-7.6526676445952,1.68442364906154,-202386.453112831,-202344.11749637,105,"textract","bin + weak + ink",14.0975465838509,"textract bin + weak + ink",7
6,9.17413224155716,-58.3962526452094,-7.2409334670048,1.4951307870995,-246052.319725842,-246045.74047463,118,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
7,9.2762800587365,-71.9415112127808,-7.2598386275758,1.47905735021604,-244878.850493191,-244870.32533183,59,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
8,9.34967851702518,-69.0091398751253,-7.22608478760799,1.45160824522798,-243113.758745583,-243103.15414268,135,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
9,9.47207788176973,-60.9647305632085,-7.21438398962387,1.42459856479352,-239305.331166792,-239292.529339311,134,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
10,9.47892973793892,-59.771969960876,-7.25326958154279,1.41492472312924,-238506.544722897,-238491.440310324,176,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
11,9.44914516349132,-74.5326502739272,-7.31254431488108,1.41775549504955,-238156.687617799,-238139.185309953,120,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
12,9.46988608713638,-70.8014817218523,-7.37385288138158,1.42909190848846,-236428.483604782,-236408.496390286,112,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
13,9.4969841102743,-76.0376225577433,-7.40202839990492,1.45339316015683,-235074.909958756,-235052.357794903,139,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
14,9.49531569370351,-78.2481777857725,-7.37389704034837,1.48231264212427,-234408.449041296,-234383.257820113,126,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
15,9.51098932100615,-81.7427761918579,-7.45928802849078,1.50410819388172,-234017.390324895,-233989.491053511,134,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
16,9.49234549330392,-88.907383782932,-7.62887666546867,1.52725481290607,-234073.784973679,-234043.113113573,99,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
17,9.54160892034876,-82.7869425984878,-7.50306442581455,1.56475439108801,-231756.658539343,-231723.153465893,157,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
18,9.53277058425273,-84.7175277610018,-7.61855548409976,1.60075077817592,-231655.603604058,-231619.20815885,118,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
19,9.56171697993536,-82.2574595657348,-7.5742616918491,1.64529053211117,-230599.181752588,-230559.841868401,107,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
20,9.53067062301134,-80.8402396754253,-7.55028330314535,1.63938528037072,-229776.766644297,-229734.431027836,95,"textract","bin + snp + wm",2.03757763975155,"textract bin + snp + wm",9
6,9.22502574519712,-92.3190343822077,-7.58735296109904,1.65166009056062,-250608.230439799,-250601.651188587,117,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
7,9.30230865045678,-71.414967044393,-7.51625038663288,1.51385711758038,-243714.788006767,-243706.262845406,298,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
8,9.27563137730992,-65.011849132026,-7.58247208442428,1.46690801685417,-241997.164150469,-241986.559547567,141,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
9,9.32677823903925,-64.6662668098894,-7.62003306416873,1.44302928776034,-240127.097870642,-240114.296043162,118,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
10,9.40153288146043,-72.8051409155921,-7.57151773566753,1.48412429512538,-235342.802363684,-235327.697951111,288,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
11,9.47176487436433,-76.570173292726,-7.5991939639519,1.43199438360139,-234352.944823047,-234335.442515201,62,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
12,9.44343521747326,-71.3941181790543,-7.64942898948055,1.44845617563822,-233569.326622366,-233549.33940787,63,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
13,9.47215796777727,-68.3381640265774,-7.79319427237107,1.47759352805234,-232147.698917146,-232125.146753293,66,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
14,9.50304424753867,-69.0831351751502,-7.6884660241451,1.52803190819588,-231075.378721644,-231050.187500462,81,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
15,9.54822903241155,-70.183075715552,-7.69446417052385,1.55141101275855,-229532.699446949,-229504.800175565,103,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
16,9.53477743498393,-74.8207435856488,-7.80107607084203,1.571907893983,-228763.399279553,-228732.727419447,119,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
17,9.51167987498857,-73.8280639469126,-7.8514317871094,1.59380436020454,-228123.938118745,-228090.433045294,80,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
18,9.4847136883099,-76.0252087888533,-7.92760759521909,1.6516231914377,-227516.804206297,-227480.408761089,53,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
19,9.48724837440771,-79.9277982308344,-8.06675414004196,1.68328670890487,-226989.456837614,-226950.116953427,63,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
20,9.5077211382922,-80.5863971471793,-7.9639246195068,1.7599056868213,-226098.029816263,-226055.694199802,59,"textract","bin + snp + scrib",3.80267080745342,"textract bin + snp + scrib",7
6,9.12148282963503,-62.0433735158308,-7.45504119802712,1.53461997810571,-218731.339393019,-218724.760141807,163,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
7,9.27921122333918,-74.1304501955585,-7.58059962699697,1.45003925294847,-217396.09186847,-217387.566707109,105,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
8,9.43129820023305,-71.5224634422678,-7.51256411430038,1.46492160000188,-215356.250292561,-215345.645689659,134,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
9,9.40476262680679,-69.565740234911,-7.66401866939137,1.46848708556814,-213957.392534404,-213944.590706924,122,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
10,9.3965205574295,-78.1609799243082,-7.55445803768648,1.44681752496001,-212124.098036031,-212108.993623458,116,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
11,9.48631137049345,-74.6762773259269,-7.5170421513488,1.46707083096485,-210695.233489294,-210677.731181448,116,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
12,9.52412562019989,-70.7431395301195,-7.61680775238909,1.46159122283152,-209546.987990272,-209527.000775777,156,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
13,9.52874916250863,-72.252347924316,-7.56773442147127,1.5138813676369,-208294.627896872,-208272.075733019,108,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
14,9.55963641164925,-74.4547452124437,-7.54515193546317,1.53274115662916,-207038.339580809,-207013.148359627,97,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
15,9.5553295865136,-67.6729828018897,-7.59245888048219,1.57227886889927,-206365.381789929,-206337.482518545,135,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
16,9.58893570030662,-67.3390534761661,-7.71420323765517,1.59804125571758,-204693.964396084,-204663.292535977,136,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
17,9.5442010936593,-76.4752169539462,-7.81646808223487,1.59451547583146,-204913.561806772,-204880.056733322,153,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
18,9.51224252563419,-81.5231491798323,-7.89034791961314,1.6358280065292,-203886.142519434,-203849.747074226,146,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
19,9.5405735693266,-85.6751002971877,-7.98520439394725,1.69286152368659,-203393.411716992,-203354.071832804,151,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
20,9.52950670088481,-84.1904819372957,-8.05274681077882,1.73982242709026,-202488.565831798,-202446.230215337,119,"textract","bin + snp + ink",15.2769565217391,"textract bin + snp + ink",6
6,9.21134211078395,-67.3747758772651,-7.2871084393661,1.47494824343651,-240493.897357781,-240487.318106569,108,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
7,9.36147955084767,-60.9877039612248,-7.40749271302029,1.44541142175204,-237958.98090066,-237950.455739299,152,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
8,9.32204035593652,-77.4610007930531,-7.41165968568273,1.47806673936572,-236601.736402904,-236591.131800001,116,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
9,9.39406243239574,-65.3027832016427,-7.38525361372892,1.44905071244692,-234954.836182317,-234942.034354837,95,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
10,9.44452515323735,-63.2758650559831,-7.3997405751513,1.4609937594902,-232789.008728791,-232773.904316218,107,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
11,9.47509025827181,-63.7117538711055,-7.27520367808437,1.47378704663706,-230755.71793892,-230738.215631074,164,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
12,9.49215863707436,-61.2122848013882,-7.32668740300981,1.47887977772238,-229583.001691189,-229563.014476694,141,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
13,9.54149646280016,-64.0852079949479,-7.45710164517565,1.47609191158671,-229204.138001444,-229181.585837591,151,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
14,9.56047821440271,-68.4227808494131,-7.44022654859821,1.47732877363359,-228026.091920642,-228000.900699459,167,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
15,9.58211841004187,-69.6804979370886,-7.50044956661516,1.52227358725265,-227253.787205026,-227225.887933642,154,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
16,9.59040832046091,-67.6700031091255,-7.47623300833077,1.54707381221457,-226108.192599865,-226077.520739759,256,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
17,9.58266351667169,-72.4063903470907,-7.54713620792503,1.54417070176262,-225118.074679271,-225084.569605821,169,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
18,9.57548618407511,-72.4762124071416,-7.60876475710806,1.57012499578593,-224844.503196672,-224808.107751464,105,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
19,9.57115550397761,-75.1369500478398,-7.58080500517304,1.64631733922781,-223720.205569074,-223680.865684887,158,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
20,9.57324833721461,-77.8410430257519,-7.59969332810129,1.68340587675771,-223315.260440022,-223272.924823562,163,"textract","bin + wm + scrib",4.98832298136646,"textract bin + wm + scrib",11
6,9.16197383892672,-71.639496798363,-7.48903028411237,1.46951846193984,-207719.779801808,-207713.200550596,112,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
7,9.28652250773478,-61.9831005017739,-7.55032136215437,1.41466051364042,-205382.889822242,-205374.36466088,59,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
8,9.33426343736157,-64.3058517580592,-7.56558170624204,1.40403617730438,-203590.242483712,-203579.63788081,92,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
9,9.30403130840877,-73.0574135769816,-7.61083345504756,1.39994404638371,-202944.460426633,-202931.658599153,106,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
10,9.40871216785658,-59.7829164653472,-7.54102716874617,1.41315920856901,-201152.112348848,-201137.007936275,153,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
11,9.43138528733284,-79.3258941387725,-7.66491517723037,1.38475742492976,-200141.423301049,-200123.920993203,120,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
12,9.44585307888845,-74.6800543141173,-7.60511930021991,1.40875375778436,-198710.179490124,-198690.192275629,97,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
13,9.4288132705078,-87.9044981963266,-7.72094405676624,1.42680705426254,-198474.013250754,-198451.4610869,84,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
14,9.43849573308393,-80.093558297826,-7.81660070102127,1.44201710915783,-197309.439381104,-197284.248159921,70,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
15,9.40346197060175,-88.2803492330223,-7.94167175344665,1.42998812497653,-197086.494851371,-197058.595579987,57,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
16,9.43519149455459,-86.7931715530438,-7.95570723093707,1.45949937791142,-196707.254735179,-196676.582875073,53,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
17,9.54057028528405,-82.5573029849748,-7.90719381472943,1.52305500635347,-194719.330786542,-194685.825713092,130,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
18,9.55715932375131,-84.6782064792626,-7.92768732026946,1.53379375834499,-193799.400136031,-193763.004690823,136,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
19,9.49039806755941,-85.8852630295827,-8.03610693010088,1.5953052402596,-193327.095644139,-193287.755759952,58,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
20,9.54600229498645,-82.7120048690047,-8.12386152425842,1.64848675589778,-192246.379009166,-192204.043392705,88,"textract","bin + wm + ink",18.9827329192547,"textract bin + wm + ink",6
6,9.29875652350432,-72.1012913773124,-7.4318787595537,1.5220606975656,-207076.716162944,-207070.136911732,106,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
7,9.33222717550303,-71.5180766757026,-7.4777974215678,1.49223204541406,-205934.019655246,-205925.494493885,146,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
8,9.34944300591881,-84.3341980546924,-7.4881914957537,1.44940270669136,-204058.84178876,-204048.237185858,183,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
9,9.41331985824927,-72.5153798793914,-7.58165693413598,1.45879160469136,-202265.235525734,-202252.433698254,121,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
10,9.42690670996903,-74.7665137348976,-7.59317635000817,1.47265700926542,-201738.338410631,-201723.233998058,142,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
11,9.4199432383221,-70.9639892368285,-7.67346956842681,1.48922965341186,-200785.159094779,-200767.656786933,103,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
12,9.44402300747174,-65.1848029148299,-7.52949879235742,1.49528332143677,-199385.562388495,-199365.575174,92,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
13,9.47150547690934,-77.2594220483841,-7.58324763042447,1.52483591652133,-198085.77772751,-198063.225563656,157,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
14,9.49215699484677,-77.4185047864285,-7.68885119995536,1.47723016849528,-197611.486925151,-197586.295703968,62,"textract","bin + scrib + ink",18.5038198757764,"textract bin + scrib + ink",6
